ID,biography,birthDate,contactDetails,culturalHeritage,deathDate,ethnicity,familyName,gender,individualName,occupation,sourceRecordLink,title,warning,workCount
KAFPD_P10974,"Executive Producer, ""The Rage In Placid Lake"" (2003); Executive Producer, ""Balibo"" (2009); Executive Producer, ""Bran Nue Dae"" (2010); Executive Producer, ""Matching Jack"" (2010); Executive Producer, ""Last Dance"" (2012); Executive Producer, ""The Wedding Party"" (2012); Executive Producer, ""100 Bloody Acres"" (2013); Executive Producer, ""Patrick"" (2013); Executive Producer, ""Save Your Legs!"" (2013); Executive Producer, ""The Turning"" (2013); Executive Producer, ""Galore"" (2014); Executive Producer, ""My Mistress"" (2014); Executive Producer, ""These Final Hours"" (2014); Executive Producer, ""Paper Planes"" (2015); Executive Producer, ""Downriver"" (2016); Executive Producer, ""Early Winter"" (2016); Executive Producer, ""Rabbit"" (2017); Executive Producer, ""Acute Misfortune"" (2019); Executive Producer, ""Below"" (2019); Executive Producer, ""Buoyancy"" (2019); Executive Producer, ""H Is For Happiness"" (2020); Executive Producer, ""Nitram"" (2021); Executive Producer, ""Moja Vesna"" (2022). This record is part of the Kinomatics Australian Film Production Dataset, see View Original record link for more details. Source: The Screen Guide.",,,,,,,,Mark Woods,Executive Producer,https://zenodo.org/records/11093655,,,
KAFPD_P10985,"Executive Producer, ""Dance Academy"" (2017). This record is part of the Kinomatics Australian Film Production Dataset, see View Original record link for more details. Source: Internet Move Database (IMDb).",,,,,,,,Arne Lohmann,Executive Producer,https://zenodo.org/records/11093655,,,
KAFPD_P11001,"Director/Editor/Executive Producer/Producer/Writer, ""The Hunters' Club"" (2016). This record is part of the Kinomatics Australian Film Production Dataset, see View Original record link for more details. Source: Internet Move Database (IMDb).",,,,,,,,Kit McDee,Director; Editor; Executive Producer; Producer; Writer,https://zenodo.org/records/11093655,,,
KAFPD_P11003,"Producer, ""Escape From Pretoria"" (2020). This record is part of the Kinomatics Australian Film Production Dataset, see View Original record link for more details. Source: The Screen Guide.",,,,,,,,David Barron,Producer,https://zenodo.org/records/11093655,,,
KAFPD_P11007,"Costume Designer, ""Iron Sky"" (2012). This record is part of the Kinomatics Australian Film Production Dataset, see View Original record link for more details. Source: Internet Move Database (IMDb); The Screen Guide.",,,,,,,,Jake Collier,Costume Designer,https://zenodo.org/records/11093655,,,
KAFPD_P11017,"Producer, ""Where The Green Ants Dream"" (1984). This record is part of the Kinomatics Australian Film Production Dataset, see View Original record link for more details. Source: Kinomatics Camera Department (KCD) Dataset.",,,,,,,,Lucki Stipetic,Producer,https://zenodo.org/records/11093655,,,
KAFPD_P11020,"Sound Designer, ""Beauty And The Beast"" (2009). This record is part of the Kinomatics Australian Film Production Dataset, see View Original record link for more details. Source: Internet Move Database (IMDb).",,,,,,,,Warren Pearson,Sound Designer,https://zenodo.org/records/11093655,,,
KAFPD_P11045,"Writer, ""Bliss"" (1985); Writer, ""Until The End Of The World"" (1992); Executive Producer, ""True History Of The Kelly Gang"" (2020). This record is part of the Kinomatics Australian Film Production Dataset, see View Original record link for more details. Source: Internet Move Database (IMDb).",,,,,,,,Peter Carey,Executive Producer; Writer,https://zenodo.org/records/11093655,,,
KAFPD_P11072,"Editor, ""Strangers Lovers Killers"" (2009); Editor, ""Drama"" (2016); Editor, ""Killing Ground"" (2017); Editor, ""Promised"" (2019). This record is part of the Kinomatics Australian Film Production Dataset, see View Original record link for more details. Source: Internet Move Database (IMDb).",,,,,,,,Katie Flaxman,Editor,https://zenodo.org/records/11093655,,,
KAFPD_P11076,"Director/Editor/Producer/Writer, ""Reaching Distance"" (2018). This record is part of the Kinomatics Australian Film Production Dataset, see View Original record link for more details. Source: The Screen Guide.",,,,,,,,David Fairhurst,Director; Editor; Producer; Writer,https://zenodo.org/records/11093655,,,
KAFPD_P11085,"Executive Producer, ""The Dry"" (2021). This record is part of the Kinomatics Australian Film Production Dataset, see View Original record link for more details. Source: Internet Move Database (IMDb); The Production Book.",,,,,,,,Jane Harper,Executive Producer,https://zenodo.org/records/11093655,,,
KAFPD_P11092,"Writer, ""Summer Of Secrets"" (1976). This record is part of the Kinomatics Australian Film Production Dataset, see View Original record link for more details. Source: Internet Move Database (IMDb); The Screen Guide.",,,,,,,,John Aitken,Writer,https://zenodo.org/records/11093655,,,
KAFPD_P11101,"Composer/Producer, ""Beautiful"" (2007). This record is part of the Kinomatics Australian Film Production Dataset, see View Original record link for more details. Source: The Screen Guide.",,,,,,,,Joel Beath,Composer; Producer,https://zenodo.org/records/11093655,,,
KAFPD_P11106,"Executive Producer, ""Sanctum"" (2011). This record is part of the Kinomatics Australian Film Production Dataset, see View Original record link for more details. Source: The Screen Guide.",,,,,,,,Michael Maher,Executive Producer,https://zenodo.org/records/11093655,,,
KAFPD_P11138,"Executive Producer, ""Bright Star"" (2009). This record is part of the Kinomatics Australian Film Production Dataset, see View Original record link for more details. Source: Internet Move Database (IMDb); The Screen Guide.",,,,,,,,Christine Langan,Executive Producer,https://zenodo.org/records/11093655,,,
KAFPD_P11151,"Writer, ""Wail Away"" (2012). This record is part of the Kinomatics Australian Film Production Dataset, see View Original record link for more details. Source: The Screen Guide.",,,,,,,,Robert Naumoff,Writer,https://zenodo.org/records/11093655,,,
KAFPD_P11155,"Writer, ""Kitty And The Bagman"" (1983). This record is part of the Kinomatics Australian Film Production Dataset, see View Original record link for more details. Source: The Screen Guide.",,,,,,,,John Burney,Writer,https://zenodo.org/records/11093655,,,
KAFPD_P11158,"Executive Producer, ""Me And My Mates Vs The Zombie Apocalypse"" (2015). This record is part of the Kinomatics Australian Film Production Dataset, see View Original record link for more details. Source: The Screen Guide.",,,,,,,,Julie Elliott,Executive Producer,https://zenodo.org/records/11093655,,,
KAFPD_P11160,"Director/Writer, ""Better Watch Out"" (2017). This record is part of the Kinomatics Australian Film Production Dataset, see View Original record link for more details. Source: The Screen Guide.",,,,,,,,Chris Peckover,Director; Writer,https://zenodo.org/records/11093655,,,
KAFPD_P11175,"Writer, ""The Time Guardian"" (1987). This record is part of the Kinomatics Australian Film Production Dataset, see View Original record link for more details. Source: Internet Move Database (IMDb).",,,,,,,,John Baxter,Writer,https://zenodo.org/records/11093655,,,
KAFPD_P11188,"Composer, ""No Worries"" (1993). This record is part of the Kinomatics Australian Film Production Dataset, see View Original record link for more details. Source: Kinomatics Camera Department (KCD) Dataset.",,,,,,,,Patrick Seymour,Composer,https://zenodo.org/records/11093655,,,
KAFPD_P11192,"Cinematographer, ""Crackerjack"" (2002). This record is part of the Kinomatics Australian Film Production Dataset, see View Original record link for more details. Source: The Screen Guide.",,,,,,,,Brent Crockett,Cinematographer,https://zenodo.org/records/11093655,,,
KAFPD_P11211,"Editor, ""The Unlit"" (2020). This record is part of the Kinomatics Australian Film Production Dataset, see View Original record link for more details. Source: Internet Move Database (IMDb).",,,,,,,,John R.K. Scott,Editor,https://zenodo.org/records/11093655,,,
KAFPD_P11231,"Executive Producer, ""Big Mamma's Boy"" (2011). This record is part of the Kinomatics Australian Film Production Dataset, see View Original record link for more details. Source: The Production Book.",,,,,,,,Robert G. Catena,Executive Producer,https://zenodo.org/records/11093655,,,
KAFPD_P11234,"Director/Writer, ""Big Mamma's Boy"" (2011). This record is part of the Kinomatics Australian Film Production Dataset, see View Original record link for more details. Source: Internet Move Database (IMDb).",,,,,,,,Franco di Chiera,Director; Writer,https://zenodo.org/records/11093655,,,
KAFPD_P11243,"Editor, ""Alien: Covenant"" (2017). This record is part of the Kinomatics Australian Film Production Dataset, see View Original record link for more details. Source: Internet Move Database (IMDb).",,,,,,,,Pietro Scalia,Editor,https://zenodo.org/records/11093655,,,
KAFPD_P11266,"Cinematographer, ""The Colour Of Darkness"" (2017). This record is part of the Kinomatics Australian Film Production Dataset, see View Original record link for more details. Source: The Production Book; The Screen Guide.",,,,,,,,Fabio Capodivento,Cinematographer,https://zenodo.org/records/11093655,,,
KAFPD_P11274,"Sound Designer, ""Moja Vesna"" (2022). This record is part of the Kinomatics Australian Film Production Dataset, see View Original record link for more details. Source: The Production Book.",,,,,,,,Julij Zornik,Sound Designer,https://zenodo.org/records/11093655,,,
KAFPD_P11281,"Costume Designer, ""Four Jacks"" (1998). This record is part of the Kinomatics Australian Film Production Dataset, see View Original record link for more details. Source: The Production Book.",,,,,,,,Ruben Thomas,Costume Designer,https://zenodo.org/records/11093655,,,
KAFPD_P11286,"Producer, ""Life"" (2015). This record is part of the Kinomatics Australian Film Production Dataset, see View Original record link for more details. Source: Internet Move Database (IMDb).",,,,,,,,Christina Piovesan,Producer,https://zenodo.org/records/11093655,,,
KAFPD_P11301,"Sound Designer, ""Last Cab To Darwin"" (2015). This record is part of the Kinomatics Australian Film Production Dataset, see View Original record link for more details. Source: The Production Book.",,,,,,,,Simon Lister,Sound Designer,https://zenodo.org/records/11093655,,,
KAFPD_P11321,"Director/Writer, ""Fatal Past"" (1993); Director/Writer, ""Offspring"" (1993). This record is part of the Kinomatics Australian Film Production Dataset, see View Original record link for more details. Source: The Screen Guide.",,,,,,,,Richard Ryan,Director; Writer,https://zenodo.org/records/11093655,,,
KAFPD_P11322,"Director, ""Siam Sunset"" (1999); Producer, ""September"" (2007). This record is part of the Kinomatics Australian Film Production Dataset, see View Original record link for more details. Source: Internet Move Database (IMDb).",,,,,,,,John Polson,Director; Producer,https://zenodo.org/records/11093655,,,
KAFPD_P11326,"Director/Executive Producer/Writer, ""Sweethearts"" (1990). This record is part of the Kinomatics Australian Film Production Dataset, see View Original record link for more details. Source: Internet Move Database (IMDb); The Screen Guide.",,,,,,,,Colin Talbot,Director; Executive Producer; Writer,https://zenodo.org/records/11093655,,,
KAFPD_P11334,"Executive Producer, ""Savages Crossing"" (2010). This record is part of the Kinomatics Australian Film Production Dataset, see View Original record link for more details. Source: The Screen Guide.",,,,,,,,Simon Mathias,Executive Producer,https://zenodo.org/records/11093655,,,
KAFPD_P11341,"Producer, ""Better Watch Out"" (2017). This record is part of the Kinomatics Australian Film Production Dataset, see View Original record link for more details. Source: The Screen Guide.",,,,,,,,Paul Jensen,Producer,https://zenodo.org/records/11093655,,,
KAFPD_P11352,"Cinematographer, ""Benefited"" (2019). This record is part of the Kinomatics Australian Film Production Dataset, see View Original record link for more details. Source: The Screen Guide.",,,,,,,,Jameson Fahy,Cinematographer,https://zenodo.org/records/11093655,,,
KAFPD_P11366,"Costume Designer, ""El Monstro Del Mar!"" (2010). This record is part of the Kinomatics Australian Film Production Dataset, see View Original record link for more details. Source: Kinomatics Camera Department (KCD) Dataset.",,,,,,,,Claire Mueller,Costume Designer,https://zenodo.org/records/11093655,,,
KAFPD_P11386,"Executive Producer, ""Beneath Hill 60"" (2010). This record is part of the Kinomatics Australian Film Production Dataset, see View Original record link for more details. Source: The Production Book.",,,,,,,,Ross Thomas,Executive Producer,https://zenodo.org/records/11093655,,,
